customer_id,company_name,industry,subscription_tier,contract_type,payment_method,signup_cohort,tenure_months,monthly_charges,total_charges,active_user_seats,feature_adoption_rate,support_tickets_30d,days_since_last_login,nps_score,churn_risk_score,risk_tier,churn_status,churn_reason
CUST-11304,Prism Cyber Technologies,Manufacturing,Starter,Month-to-Month,Credit Card,2024-04,3,92.63,280.99,1,62,4,5,9,56.2,Medium Risk,1,Low User Adoption
CUST-11305,Radiant Cyber Technologies,Technology,Starter,Month-to-Month,Credit Card,2025-01,16,157.53,2539.74,9,78,6,0,9,13.6,Low Risk,0,N/A
CUST-11306,Solaris Cyber Technologies,Financial Services,Professional,2-Year,Bank Transfer,2024-05,23,532.9,11910.84,30,67,2,5,8,2.5,Low Risk,0,N/A
CUST-11307,Titan Cyber Technologies,Technology,Enterprise,Month-to-Month,Credit Card,2026-05,2,1006.64,2053.96,33,58,0,1,8,33.2,Low Risk,0,N/A
CUST-11308,Zenith Cyber Technologies,Technology,Professional,1-Year,Credit Card,2024-09,17,416.58,7083.82,16,37,0,0,8,9.5,Low Risk,0,N/A
CUST-11309,Strata Cyber Technologies,Financial Services,Starter,1-Year,Credit Card,2024-10,21,124.65,2690.0,5,62,0,1,8,4.7,Low Risk,0,N/A
CUST-11310,Synapse Cyber Technologies,Technology,Starter,1-Year,Credit Card,2026-01,5,119.9,610.7,4,93,2,3,7,6.6,Low Risk,0,N/A
CUST-11311,Vortex Cyber Technologies,Technology,Professional,1-Year,Bank Transfer,2024-10,21,554.07,11945.07,33,97,2,0,4,4.1,Low Risk,0,N/A
CUST-11312,Vector Cyber Technologies,Manufacturing,Starter,2-Year,Credit Card,2024-01,21,134.69,2771.23,3,84,0,5,8,1.3,Low Risk,0,N/A
CUST-11313,Zenith Cyber Technologies,Technology,Starter,1-Year,Credit Card,2024-08,11,115.66,1307.66,4,84,1,0,8,3.6,Low Risk,0,N/A
CUST-11314,Aegis Cyber Technologies,Financial Services,Starter,1-Year,Credit Card,2025-04,10,115.51,1132.4,2,80,4,5,6,23.1,Low Risk,1,Budget Reallocation / Price
CUST-11315,Orion Cyber Technologies,Education,Enterprise,Month-to-Month,Credit Card,2026-03,5,1459.17,7461.77,86,61,2,1,8,18.2,Low Risk,0,N/A
CUST-11316,Apex Logic Technologies,Technology,Starter,1-Year,Bank Transfer,2025-03,17,139.93,2391.73,6,80,2,5,8,6.6,Low Risk,0,N/A
CUST-11317,Vanguard Logic Technologies,E-Commerce,Enterprise,1-Year,Credit Card,2024-10,11,1251.47,13710.46,59,76,1,0,7,3.6,Low Risk,0,N/A
CUST-11318,Nexus Logic Technologies,Healthcare,Starter,Month-to-Month,Credit Card,2025-08,9,115.78,1054.42,4,63,2,0,4,35.4,Medium Risk,1,Low User Adoption
CUST-11319,Quantum Logic Technologies,Manufacturing,Professional,1-Year,Bank Transfer,2024-04,21,433.24,9146.5,21,85,1,1,9,0.7,Low Risk,0,N/A
CUST-11320,Hyperion Logic Technologies,Healthcare,Professional,1-Year,Credit Card,2024-07,6,457.35,2637.91,21,33,0,5,1,61.1,Medium Risk,1,Missing Core Feature
CUST-11321,Aura Logic Technologies,Education,Professional,Month-to-Month,Electronic Check,2025-05,14,423.19,6026.5,19,95,1,5,9,6.6,Low Risk,0,N/A
CUST-11322,Catalyst Logic Technologies,Technology,Starter,Month-to-Month,Credit Card,2024-03,10,126.12,1276.32,2,22,4,0,8,75.0,High Risk,0,N/A
CUST-11323,Pulse Logic Technologies,Education,Enterprise,1-Year,Bank Transfer,2026-02,5,2020.43,9953.76,150,97,0,1,7,4.3,Low Risk,0,N/A
CUST-11324,Vertex Logic Technologies,Education,Professional,1-Year,Electronic Check,2025-03,13,297.63,3944.16,6,38,0,5,6,16.8,Low Risk,0,N/A
CUST-11325,Starlight Logic Technologies,E-Commerce,Professional,2-Year,Bank Transfer,2025-02,13,317.6,4086.18,7,69,0,0,9,1.3,Low Risk,0,N/A
CUST-11326,Beacon Logic Technologies,Technology,Professional,2-Year,Bank Transfer,2024-10,1,505.43,509.13,27,72,1,0,8,5.0,Low Risk,0,N/A
CUST-11327,Cobalt Logic Technologies,Manufacturing,Professional,Month-to-Month,Credit Card,2024-07,14,446.53,6285.16,21,68,1,0,4,35.4,Medium Risk,0,N/A
CUST-11328,Crest Logic Technologies,Manufacturing,Professional,1-Year,Credit Card,2025-06,7,412.24,2999.95,17,86,1,8,8,6.6,Low Risk,0,N/A
CUST-11329,Elevation Logic Technologies,Education,Professional,Month-to-Month,Credit Card,2025-07,7,523.0,3521.41,30,38,1,5,8,29.9,Low Risk,0,N/A
CUST-11330,Frontier Logic Technologies,Manufacturing,Starter,Month-to-Month,Electronic Check,2026-01,3,122.01,356.86,1,73,3,2,8,28.9,Low Risk,0,N/A
CUST-11331,Horizon Logic Technologies,Technology,Starter,Month-to-Month,Electronic Check,2026-05,3,116.87,345.4,2,62,4,14,9,56.2,Medium Risk,1,Low User Adoption
CUST-11332,Integra Logic Technologies,Technology,Professional,Month-to-Month,Credit Card,2025-04,10,418.18,4293.8,19,64,1,3,3,51.2,Medium Risk,0,N/A
CUST-11333,Kinetic Logic Technologies,Manufacturing,Starter,1-Year,Electronic Check,2025-02,9,118.8,1032.8,2,37,0,2,7,9.5,Low Risk,0,N/A
CUST-11334,Luminary Logic Technologies,Technology,Enterprise,Month-to-Month,Electronic Check,2024-04,27,1483.74,39480.77,87,85,0,0,7,5.2,Low Risk,0,N/A
CUST-11335,Meridian Logic Technologies,Manufacturing,Starter,1-Year,Credit Card,2026-03,1,170.45,176.25,10,88,0,3,2,27.9,Low Risk,0,N/A
CUST-11336,Nova Logic Technologies,Financial Services,Professional,Month-to-Month,Electronic Check,2024-09,16,545.85,9002.93,35,37,1,8,8,29.9,Low Risk,0,N/A
CUST-11337,Omni Logic Technologies,Financial Services,Starter,1-Year,Electronic Check,2025-05,3,114.49,331.72,2,35,2,3,5,42.6,Medium Risk,1,Poor Onboarding Experience
CUST-11338,Pinnacle Logic Technologies,Manufacturing,Enterprise,Month-to-Month,Credit Card,2025-06,11,1696.72,19177.31,115,22,0,2,10,25.0,Low Risk,0,N/A
CUST-11339,Acro Logic Technologies,Technology,Enterprise,Month-to-Month,Credit Card,2024-02,24,1087.02,25329.13,42,61,0,5,9,8.7,Low Risk,1,Low User Adoption
CUST-11340,Boreal Logic Technologies,Technology,Starter,1-Year,Credit Card,2024-01,31,125.84,3902.34,2,76,0,3,10,1.6,Low Risk,0,N/A
CUST-11341,Cortex Logic Technologies,Financial Services,Professional,Month-to-Month,Credit Card,2026-02,5,398.47,1978.34,15,81,1,2,8,8.7,Low Risk,0,N/A
CUST-11342,Equinox Logic Technologies,Healthcare,Professional,1-Year,Credit Card,2025-12,1,390.48,400.0,13,94,2,1,4,14.2,Low Risk,0,N/A
CUST-11343,Flux Logic Technologies,Manufacturing,Starter,Month-to-Month,Bank Transfer,2026-01,5,98.74,482.38,2,93,1,2,2,19.0,Low Risk,0,N/A
CUST-11344,Galactic Logic Technologies,Education,Starter,2-Year,Bank Transfer,2026-04,2,141.34,272.25,5,68,1,1,6,5.0,Low Risk,0,N/A
CUST-11345,Helix Logic Technologies,E-Commerce,Professional,2-Year,Electronic Check,2026-05,2,461.18,902.28,23,84,1,1,10,0.9,Low Risk,0,N/A
CUST-11346,Infini Logic Technologies,Education,Enterprise,Month-to-Month,Bank Transfer,2024-11,2,1549.21,3128.13,96,72,3,8,8,43.8,Medium Risk,1,Poor Onboarding Experience
CUST-11347,Krypton Logic Technologies,Financial Services,Starter,1-Year,Credit Card,2024-01,20,145.58,2910.06,7,19,1,1,9,4.7,Low Risk,0,N/A
CUST-11348,Matrix Logic Technologies,Education,Starter,1-Year,Electronic Check,2024-04,3,112.31,341.96,1,27,1,1,7,33.2,Low Risk,0,N/A
CUST-11349,Neutron Logic Technologies,Healthcare,Starter,Month-to-Month,Credit Card,2025-10,3,147.65,436.4,5,36,1,1,8,28.9,Low Risk,0,N/A
CUST-11350,Optima Logic Technologies,Financial Services,Professional,2-Year,Electronic Check,2025-10,3,329.89,1019.12,7,38,1,1,9,2.0,Low Risk,0,N/A
CUST-11351,Prism Logic Technologies,Technology,Starter,1-Year,Bank Transfer,2024-11,4,166.58,691.19,7,58,0,3,5,33.2,Low Risk,0,N/A
CUST-11352,Radiant Logic Technologies,Education,Professional,1-Year,Credit Card,2024-02,15,451.09,6599.23,23,51,0,5,3,33.2,Low Risk,0,N/A
CUST-11353,Solaris Logic Technologies,Healthcare,Professional,Month-to-Month,Credit Card,2025-10,6,435.23,2712.19,22,97,0,0,8,10.4,Low Risk,1,Missing Core Feature
CUST-11354,Titan Logic Technologies,Financial Services,Enterprise,1-Year,Bank Transfer,2025-11,2,1390.44,2782.32,75,15,0,0,2,59.9,Medium Risk,1,Missing Core Feature
CUST-11355,Zenith Logic Technologies,Education,Enterprise,Month-to-Month,Credit Card,2026-06,1,1503.25,1558.55,92,43,6,1,8,63.4,Medium Risk,0,N/A
CUST-11356,Strata Logic Technologies,Financial Services,Starter,1-Year,Bank Transfer,2024-02,12,146.33,1766.86,4,64,0,0,10,3.9,Low Risk,0,N/A
CUST-11357,Synapse Logic Technologies,Education,Starter,2-Year,Electronic Check,2024-02,3,180.5,558.63,10,84,1,1,6,2.2,Low Risk,0,N/A
CUST-11358,Vortex Logic Technologies,E-Commerce,Professional,1-Year,Electronic Check,2025-10,4,499.81,2057.12,27,87,3,1,8,3.6,Low Risk,0,N/A
CUST-11359,Vector Logic Technologies,Technology,Starter,1-Year,Electronic Check,2024-11,11,164.55,1880.33,8,16,0,2,9,11.4,Low Risk,1,Competitor Migration
CUST-11360,Zenith Logic Technologies,Financial Services,Starter,Month-to-Month,Credit Card,2024-06,19,146.43,2719.59,7,22,1,2,8,25.0,Low Risk,0,N/A
CUST-11361,Aegis Logic Technologies,Healthcare,Starter,1-Year,Bank Transfer,2024-02,21,99.94,2175.82,2,68,3,0,5,9.1,Low Risk,0,N/A
CUST-11362,Orion Logic Technologies,Manufacturing,Enterprise,Month-to-Month,Electronic Check,2024-04,3,2002.86,5903.59,150,64,1,0,4,50.0,Medium Risk,0,N/A
CUST-11363,Apex Meta Technologies,Education,Starter,2-Year,Credit Card,2026-02,5,160.19,816.13,8,72,0,2,5,7.9,Low Risk,0,N/A
CUST-11364,Vanguard Meta Technologies,E-Commerce,Starter,2-Year,Bank Transfer,2025-10,3,141.62,410.51,7,16,3,0,7,14.2,Low Risk,0,N/A
CUST-11365,Nexus Meta Technologies,E-Commerce,Enterprise,Month-to-Month,Electronic Check,2024-04,3,964.32,2877.09,26,59,3,0,8,28.9,Low Risk,1,Competitor Migration
CUST-11366,Quantum Meta Technologies,Healthcare,Starter,Month-to-Month,Credit Card,2026-06,1,190.89,184.7,10,81,1,1,1,29.9,Low Risk,0,N/A
CUST-11367,Hyperion Meta Technologies,Technology,Professional,Month-to-Month,Bank Transfer,2025-06,2,440.28,857.14,21,90,3,2,7,14.8,Low Risk,0,N/A
CUST-11368,Aura Meta Technologies,Education,Starter,1-Year,Credit Card,2026-01,3,175.09,507.08,9,45,1,3,8,23.1,Low Risk,0,N/A
CUST-11369,Catalyst Meta Technologies,E-Commerce,Professional,1-Year,Electronic Check,2026-02,5,340.8,1771.54,9,50,0,8,9,7.2,Low Risk,0,N/A
CUST-11370,Pulse Meta Technologies,Healthcare,Starter,Month-to-Month,Credit Card,2025-08,5,154.19,798.43,8,83,0,8,10,7.9,Low Risk,0,N/A
CUST-11371,Vertex Meta Technologies,Technology,Starter,2-Year,Credit Card,2025-12,2,132.76,267.16,5,82,2,0,10,0.9,Low Risk,0,N/A
CUST-11372,Starlight Meta Technologies,Education,Starter,1-Year,Credit Card,2024-05,2,112.56,220.06,1,96,0,0,10,3.1,Low Risk,0,N/A
CUST-11373,Beacon Meta Technologies,Healthcare,Starter,2-Year,Bank Transfer,2026-05,1,165.93,165.97,8,46,1,0,9,2.0,Low Risk,0,N/A
CUST-11374,Cobalt Meta Technologies,E-Commerce,Starter,Month-to-Month,Bank Transfer,2026-03,1,103.25,102.92,1,59,2,2,10,13.6,Low Risk,0,N/A
CUST-11375,Crest Meta Technologies,E-Commerce,Enterprise,Month-to-Month,Credit Card,2025-10,1,1114.39,1130.95,44,98,0,2,7,17.5,Low Risk,0,N/A
CUST-11376,Elevation Meta Technologies,Education,Starter,1-Year,Electronic Check,2024-06,19,136.23,2684.73,5,82,0,14,1,9.1,Low Risk,0,N/A
CUST-11377,Frontier Meta Technologies,Manufacturing,Enterprise,Month-to-Month,Bank Transfer,2024-03,26,1055.2,27560.7,37,40,4,1,1,52.5,Medium Risk,1,Poor Onboarding Experience
CUST-11378,Horizon Meta Technologies,Financial Services,Enterprise,2-Year,Credit Card,2026-01,1,1819.45,1863.73,126,64,0,1,4,13.6,Low Risk,0,N/A
CUST-11379,Integra Meta Technologies,Financial Services,Starter,1-Year,Credit Card,2024-10,21,143.34,3035.34,5,19,1,1,10,4.7,Low Risk,0,N/A
CUST-11380,Kinetic Meta Technologies,Healthcare,Professional,Month-to-Month,Credit Card,2025-01,6,456.59,2812.75,23,73,0,5,7,34.3,Low Risk,0,N/A
CUST-11381,Luminary Meta Technologies,Technology,Starter,1-Year,Credit Card,2026-06,2,114.95,230.17,3,98,1,1,8,6.3,Low Risk,0,N/A
CUST-11382,Meridian Meta Technologies,Manufacturing,Professional,1-Year,Electronic Check,2025-08,11,545.38,6106.86,35,94,0,2,7,4.3,Low Risk,0,N/A
CUST-11383,Nova Meta Technologies,Education,Starter,Month-to-Month,Bank Transfer,2025-06,6,185.48,1109.4,10,45,3,3,10,14.2,Low Risk,0,N/A
CUST-11384,Omni Meta Technologies,Healthcare,Enterprise,Month-to-Month,Bank Transfer,2024-07,2,1020.76,2041.44,34,45,0,3,7,48.8,Medium Risk,0,N/A
CUST-11385,Pinnacle Meta Technologies,Technology,Starter,Month-to-Month,Credit Card,2026-06,2,135.94,278.35,5,78,0,1,8,17.5,Low Risk,0,N/A
CUST-11386,Acro Meta Technologies,Financial Services,Professional,1-Year,Electronic Check,2024-12,8,575.55,4763.23,35,70,1,1,9,3.2,Low Risk,0,N/A
CUST-11387,Boreal Meta Technologies,Manufacturing,Professional,Month-to-Month,Bank Transfer,2024-09,5,424.68,2039.81,17,25,0,0,1,67.9,High Risk,0,N/A
CUST-11388,Cortex Meta Technologies,Financial Services,Enterprise,1-Year,Bank Transfer,2025-01,5,1569.78,7815.42,98,56,2,1,7,7.9,Low Risk,0,N/A
CUST-11389,Equinox Meta Technologies,Technology,Enterprise,2-Year,Bank Transfer,2024-08,12,1407.97,16606.27,81,90,6,0,7,5.0,Low Risk,0,N/A
CUST-11390,Flux Meta Technologies,Education,Enterprise,2-Year,Electronic Check,2026-03,1,1322.67,1317.68,70,53,2,8,5,19.8,Low Risk,0,N/A
CUST-11391,Galactic Meta Technologies,E-Commerce,Starter,2-Year,Credit Card,2024-01,1,156.41,154.61,8,83,1,3,7,4.1,Low Risk,0,N/A
CUST-11392,Helix Meta Technologies,Healthcare,Starter,1-Year,Credit Card,2026-06,2,100.28,206.92,2,55,0,1,10,6.9,Low Risk,0,N/A
CUST-11393,Infini Meta Technologies,E-Commerce,Enterprise,Month-to-Month,Electronic Check,2025-09,8,2013.41,16666.21,149,21,0,0,10,25.0,Low Risk,0,N/A
CUST-11394,Krypton Meta Technologies,Education,Starter,Month-to-Month,Credit Card,2024-05,8,171.38,1360.81,9,71,1,0,7,18.2,Low Risk,0,N/A
CUST-11395,Matrix Meta Technologies,Healthcare,Professional,Month-to-Month,Electronic Check,2026-06,2,324.25,641.63,8,34,3,14,2,85.8,High Risk,0,N/A
CUST-11396,Neutron Meta Technologies,Education,Professional,2-Year,Credit Card,2025-10,3,298.77,874.43,6,31,0,0,7,16.8,Low Risk,0,N/A
CUST-11397,Optima Meta Technologies,E-Commerce,Starter,1-Year,Credit Card,2026-01,2,130.93,270.42,5,65,1,2,3,27.9,Low Risk,0,N/A
CUST-11398,Prism Meta Technologies,Healthcare,Starter,Month-to-Month,Bank Transfer,2026-01,4,161.79,653.95,7,37,4,0,8,48.8,Medium Risk,0,N/A
CUST-11399,Radiant Meta Technologies,E-Commerce,Professional,Month-to-Month,Credit Card,2026-03,2,386.97,757.03,16,45,0,0,8,33.2,Low Risk,0,N/A
CUST-11400,Solaris Meta Technologies,Manufacturing,Starter,Month-to-Month,Bank Transfer,2026-04,4,178.12,712.89,9,43,2,0,5,35.4,Medium Risk,0,N/A
CUST-11401,Titan Meta Technologies,Technology,Professional,1-Year,Credit Card,2025-05,3,337.76,985.59,7,64,1,3,4,42.6,Medium Risk,0,N/A
CUST-11402,Zenith Meta Technologies,Healthcare,Starter,Month-to-Month,Credit Card,2024-12,18,98.0,1793.08,2,43,3,2,8,18.2,Low Risk,0,N/A
CUST-11403,Strata Meta Technologies,E-Commerce,Professional,2-Year,Credit Card,2025-06,14,532.06,7228.96,31,48,2,1,6,2.8,Low Risk,0,N/A
CUST-11404,Synapse Meta Technologies,Healthcare,Enterprise,2-Year,Bank Transfer,2024-06,23,1390.88,31104.67,75,80,0,0,8,0.7,Low Risk,0,N/A
CUST-11405,Vortex Meta Technologies,Manufacturing,Enterprise,1-Year,Credit Card,2026-04,2,1245.61,2589.45,59,37,2,1,2,27.9,Low Risk,1,Low User Adoption
CUST-11406,Vector Meta Technologies,Financial Services,Starter,Month-to-Month,Electronic Check,2026-02,4,120.51,489.12,1,46,0,2,7,21.4,Low Risk,0,N/A
CUST-11407,Zenith Meta Technologies,E-Commerce,Starter,1-Year,Bank Transfer,2025-06,5,114.72,560.74,4,30,2,1,1,40.1,Medium Risk,0,N/A
CUST-11408,Aegis Meta Technologies,E-Commerce,Starter,Month-to-Month,Credit Card,2025-07,12,106.81,1279.27,1,75,2,1,6,18.2,Low Risk,0,N/A
CUST-11409,Orion Meta Technologies,Financial Services,Starter,Month-to-Month,Credit Card,2024-03,12,168.05,1991.15,10,26,1,3,3,76.9,High Risk,1,Executive Leadership Turnover
CUST-11410,Apex Omni Technologies,E-Commerce,Starter,Month-to-Month,Credit Card,2025-07,4,198.17,791.23,10,90,0,1,6,10.4,Low Risk,0,N/A
CUST-11411,Vanguard Omni Technologies,Technology,Enterprise,Month-to-Month,Bank Transfer,2024-01,3,931.88,2717.29,24,94,3,1,4,29.9,Low Risk,0,N/A
CUST-11412,Nexus Omni Technologies,Technology,Enterprise,Month-to-Month,Electronic Check,2025-01,15,1442.32,21590.78,82,83,1,1,2,19.0,Low Risk,0,N/A
CUST-11413,Quantum Omni Technologies,Technology,Starter,Month-to-Month,Credit Card,2026-01,2,179.76,354.89,8,31,1,1,9,33.2,Low Risk,0,N/A
CUST-11414,Hyperion Omni Technologies,Manufacturing,Enterprise,Month-to-Month,Bank Transfer,2025-09,4,1940.21,7521.99,141,95,2,8,8,15.4,Low Risk,0,N/A
CUST-11415,Aura Omni Technologies,Technology,Professional,Month-to-Month,Electronic Check,2025-10,10,402.51,3886.4,17,96,0,0,4,22.3,Low Risk,1,Low User Adoption
CUST-11416,Catalyst Omni Technologies,Technology,Professional,Month-to-Month,Bank Transfer,2025-09,8,444.76,3547.91,20,51,1,3,1,51.2,Medium Risk,1,Low User Adoption
CUST-11417,Pulse Omni Technologies,Financial Services,Starter,Month-to-Month,Credit Card,2025-03,10,157.37,1635.47,7,26,1,0,9,21.4,Low Risk,0,N/A
CUST-11418,Vertex Omni Technologies,Financial Services,Enterprise,Month-to-Month,Bank Transfer,2024-08,16,957.81,15467.74,28,40,0,3,10,16.8,Low Risk,0,N/A
CUST-11419,Starlight Omni Technologies,E-Commerce,Professional,1-Year,Credit Card,2025-07,12,345.4,4217.42,8,63,0,0,8,9.5,Low Risk,0,N/A
CUST-11420,Beacon Omni Technologies,Healthcare,Starter,Month-to-Month,Credit Card,2024-07,14,103.15,1446.93,2,53,0,0,6,21.4,Low Risk,0,N/A
CUST-11421,Cobalt Omni Technologies,Manufacturing,Enterprise,Month-to-Month,Bank Transfer,2025-10,7,1632.91,11817.49,105,46,0,1,6,21.4,Low Risk,0,N/A
CUST-11422,Crest Omni Technologies,Education,Starter,1-Year,Bank Transfer,2024-04,13,150.49,1988.56,5,87,4,2,8,13.6,Low Risk,0,N/A
CUST-11423,Elevation Omni Technologies,Financial Services,Starter,1-Year,Bank Transfer,2025-02,9,158.48,1385.94,8,17,1,2,8,21.4,Low Risk,0,N/A
CUST-11424,Frontier Omni Technologies,Technology,Professional,1-Year,Credit Card,2026-06,1,439.7,452.3,21,88,2,1,9,2.5,Low Risk,0,N/A
CUST-11425,Horizon Omni Technologies,Financial Services,Starter,Month-to-Month,Electronic Check,2025-07,8,109.63,875.56,3,31,0,0,9,25.0,Low Risk,0,N/A
CUST-11426,Integra Omni Technologies,Financial Services,Enterprise,1-Year,Credit Card,2024-12,11,1652.25,17462.53,109,75,3,0,9,3.2,Low Risk,0,N/A
CUST-11427,Kinetic Omni Technologies,Financial Services,Starter,Month-to-Month,Bank Transfer,2025-12,5,169.69,838.66,7,43,1,5,4,51.2,Medium Risk,0,N/A
CUST-11428,Luminary Omni Technologies,Healthcare,Professional,Month-to-Month,Electronic Check,2026-04,3,365.68,1112.62,11,82,2,1,6,14.8,Low Risk,0,N/A
CUST-11429,Meridian Omni Technologies,E-Commerce,Enterprise,Month-to-Month,Credit Card,2024-07,3,1857.98,5527.81,130,48,2,2,5,50.0,Medium Risk,0,N/A
CUST-11430,Nova Omni Technologies,Healthcare,Starter,1-Year,Bank Transfer,2024-07,10,147.21,1417.16,4,38,0,1,10,3.9,Low Risk,0,N/A
CUST-11431,Omni Omni Technologies,Healthcare,Starter,Month-to-Month,Bank Transfer,2024-04,1,158.75,161.2,8,53,0,1,8,33.2,Low Risk,0,N/A
CUST-11432,Pinnacle Omni Technologies,Education,Starter,Month-to-Month,Credit Card,2025-09,6,186.09,1085.54,9,33,1,0,8,41.3,Medium Risk,0,N/A
CUST-11433,Acro Omni Technologies,Education,Starter,Month-to-Month,Credit Card,2024-07,2,163.84,339.4,8,53,0,1,4,55.0,Medium Risk,1,Budget Reallocation / Price
CUST-11434,Boreal Omni Technologies,Healthcare,Starter,Month-to-Month,Credit Card,2024-06,15,178.33,2679.3,9,58,2,3,8,29.9,Low Risk,1,Competitor Migration
CUST-11435,Cortex Omni Technologies,Healthcare,Professional,Month-to-Month,Bank Transfer,2025-07,2,348.83,695.9,12,42,0,0,1,55.0,Medium Risk,1,Poor Onboarding Experience
CUST-11436,Equinox Omni Technologies,Technology,Professional,Month-to-Month,Credit Card,2026-06,1,337.96,344.74,8,71,3,0,7,28.9,Low Risk,0,N/A
CUST-11437,Flux Omni Technologies,Financial Services,Starter,1-Year,Bank Transfer,2024-03,29,95.07,2754.3,1,37,4,3,8,25.0,Low Risk,0,N/A
CUST-11438,Galactic Omni Technologies,Healthcare,Starter,2-Year,Bank Transfer,2024-05,18,148.09,2728.99,5,52,1,14,9,2.1,Low Risk,0,N/A
CUST-11439,Helix Omni Technologies,Technology,Starter,1-Year,Bank Transfer,2024-02,29,139.52,3968.05,3,62,0,5,8,8.7,Low Risk,0,N/A
CUST-11440,Infini Omni Technologies,Manufacturing,Professional,1-Year,Credit Card,2025-09,8,526.55,4359.23,29,56,3,1,8,7.9,Low Risk,0,N/A
CUST-11441,Krypton Omni Technologies,Healthcare,Enterprise,1-Year,Bank Transfer,2026-04,4,1004.52,4156.67,32,34,2,1,4,40.1,Medium Risk,0,N/A
CUST-11442,Matrix Omni Technologies,Healthcare,Starter,2-Year,Credit Card,2024-11,13,166.9,2211.27,10,65,2,0,5,6.6,Low Risk,0,N/A
CUST-11443,Neutron Omni Technologies,Healthcare,Professional,1-Year,Electronic Check,2026-02,2,465.57,897.02,25,27,0,0,2,59.9,Medium Risk,1,Low User Adoption
CUST-11444,Optima Omni Technologies,Education,Starter,2-Year,Credit Card,2025-10,2,171.56,351.3,9,73,3,5,7,9.1,Low Risk,0,N/A
CUST-11445,Prism Omni Technologies,Healthcare,Professional,2-Year,Credit Card,2025-11,6,386.12,2242.96,16,37,1,3,9,2.1,Low Risk,0,N/A
CUST-11446,Radiant Omni Technologies,Healthcare,Starter,1-Year,Bank Transfer,2025-06,8,181.59,1438.27,8,38,0,1,6,9.5,Low Risk,0,N/A
CUST-11447,Solaris Omni Technologies,E-Commerce,Professional,1-Year,Credit Card,2026-04,2,495.88,1029.54,26,39,2,0,7,13.6,Low Risk,0,N/A
CUST-11448,Titan Omni Technologies,Financial Services,Starter,1-Year,Credit Card,2025-08,10,99.67,1005.78,1,57,0,1,9,3.9,Low Risk,1,Budget Reallocation / Price
CUST-11449,Zenith Omni Technologies,E-Commerce,Professional,1-Year,Electronic Check,2024-07,22,479.73,10667.76,26,72,1,2,9,1.6,Low Risk,0,N/A
CUST-11450,Strata Omni Technologies,Healthcare,Starter,Month-to-Month,Bank Transfer,2025-03,16,191.44,2944.82,10,75,0,0,9,9.5,Low Risk,0,N/A
CUST-11451,Synapse Omni Technologies,Technology,Enterprise,Month-to-Month,Credit Card,2024-01,21,1664.5,34458.37,109,62,1,8,4,33.2,Low Risk,1,Missing Core Feature
CUST-11452,Vortex Omni Technologies,E-Commerce,Starter,Month-to-Month,Credit Card,2025-07,7,126.7,863.65,3,44,1,1,8,18.2,Low Risk,1,Poor Onboarding Experience
